Canabrava
1
1
960
1
788	32631	0.48	453.92	328.10
789	32632	0.01	256.65	190.62
790	32633	0.01	704.70	346.86
791	32640	0.01	73.05	42.76
792	32658	10.62	121.77	29.80
793	32659	0.52	411.23	301.35
794	32865	0.04	538.92	393.84
795	32868	3.84	909.00	632.80
796	32869	0.40	566.58	383.53
797	32874	25.33	1507.16	1096.76
798	32879	7.27	599.04	428.58
799	32935	5.38	790.56	547.98
800	32936	3.17	269.57	172.40
801	32937	1.48	309.13	218.58
802	32966	8.72	1161.52	822.42
803	32967	0.01	58.60	31.20
804	32968	10.13	3378.84	1305.70
805	32969	3.84	375.75	258.41
806	32970	1.92	152.40	84.76
807	32971	0.98	65.52	27.37
808	32992	5.81	1474.50	1063.44
809	32994	0.03	261.29	194.01
810	33259	0.03	2197.21	1479.54
811	33260	0.36	550.62	374.61
812	33262	22.77	1799.77	1280.68
813	33322	0.12	4089.98	1979.37
814	33326	25.18	9016.69	1952.61
815	33327	12.74	221.24	97.84
816	33331	1.85	666.76	473.59
817	33344	0.30	2201.24	967.89
818	33348	4.55	739.35	538.48
819	33359	7.38	3136.12	1135.98
820	33364	6.42	1510.27	929.96
821	33629	33.97	4822.65	2393.43
822	33633	17.57	886.45	629.48
823	33641	0.40	368.54	169.49
824	33644	0.08	187.07	133.97
825	33645	3.84	337.50	225.78
826	33650	29.20	1189.44	844.60
827	33651	0.27	327.49	242.00
828	33653	0.33	260.10	189.36
829	33655	12.10	1807.19	1165.59
830	33659	3.75	1484.28	818.88
831	33660	13.38	1078.63	785.90
832	33665	20.13	1505.40	1088.01
833	33681	0.25	1783.47	443.53
834	33691	0.02	685.46	355.35
835	33696	5.81	996.75	716.07
836	33697	19.70	449.49	254.35
837	34026	10.30	473.33	253.77
838	34027	5.91	4395.89	982.89
839	34030	10.73	1400.49	968.96
840	34032	3.25	316.48	211.76
841	34033	4.65	643.60	470.80
842	34054	6.98	2997.33	2148.53
843	34057	0.11	234.17	171.83
844	34087	2.35	459.81	292.78
845	34091	9.53	2228.04	1199.37
846	34092	23.07	666.96	423.35
847	34339	0.06	3954.82	1919.63
848	34341	0.58	320.63	235.47
849	34353	0.17	441.75	311.37
850	34379	0.01	411.59	293.64
851	34383	0.16	416.13	290.05
852	34386	0.47	254.23	182.88
853	34405	0.16	744.51	540.82
854	34407	0.79	249.12	174.49
855	34418	0.02	434.30	311.89
856	34433	0.01	1165.54	707.98
857	34441	0.04	1173.28	848.49
858	34443	0.03	314.82	230.58
859	34445	2.70	651.68	472.85
860	34700	45.08	2705.91	1921.62
861	34704	4.93	3687.49	934.13
862	34712	2.50	4003.88	2426.65
863	34744	6.42	794.81	580.12
864	34749	2.48	1350.76	723.44
865	34751	0.70	295.31	214.01
866	34756	0.54	393.61	289.46
867	34758	4.75	4099.58	1655.75
868	34759	38.38	2587.73	1818.53
869	34771	0.58	557.10	398.49
870	34774	1.25	853.60	536.73
871	34777	1.92	1439.10	692.46
872	34779	0.19	377.24	275.10
873	34780	4.74	984.15	684.38
874	34783	11.10	1404.07	975.04
875	34786	17.57	808.76	564.59
876	34791	2.55	1286.09	716.87
877	34794	0.72	472.91	325.41
878	34795	25.64	1327.59	962.77
879	34796	7.38	966.48	697.42
880	34799	21.59	1231.20	894.53
881	34800	0.62	42.18	16.54
882	34803	0.19	65.58	32.40
883	34805	1.25	295.03	208.82
884	34809	0.09	540.00	393.67
885	35005	0.84	946.00	531.89
886	35027	0.02	1961.01	1360.50
887	35075	9.31	574.87	339.84
888	35078	1.03	412.85	303.88
889	35084	12.78	2013.66	1444.82
890	35085	1.42	383.92	280.23
891	35086	28.73	829.27	541.88
892	35088	0.05	171.77	122.02
893	35097	40.21	840.41	514.30
894	35098	0.15	250.89	184.62
895	35118	11.33	3692.12	2059.39
896	35124	14.81	2758.35	1867.16
897	35127	49.86	3146.60	2194.89
898	35151	2.61	1279.80	913.68
899	35152	0.79	1977.12	554.25
900	35155	0.11	104.96	64.05
901	35189	0.16	109.20	43.82
902	35190	0.13	358.38	261.59
903	35458	14.30	1820.08	1208.93
904	35509	17.30	6612.48	3974.53
905	35510	14.84	8572.75	1402.40
906	35511	0.43	435.80	316.06
907	35512	11.85	718.79	510.25
908	35514	1.03	143.06	83.40
909	35516	3.58	1469.86	807.46
910	35518	29.20	1053.12	731.07
911	35536	1.03	238.94	163.32
912	35538	1.92	1116.90	645.11
913	35799	1.87	2319.90	1237.32
914	35800	0.79	1266.96	562.28
915	35816	0.04	1239.48	748.46
916	35826	1.98	856.58	567.99
917	35844	0.04	1162.43	839.70
918	35864	6.26	162.05	51.65
919	35865	5.41	454.97	316.96
920	35875	23.71	7943.36	3023.08
921	35879	11.35	826.61	598.67
922	35887	13.91	1711.83	1156.45
923	35898	0.30	811.24	445.95
924	35899	2.33	100.17	43.94
925	35900	6.01	669.55	488.37
926	35902	7.82	990.50	714.74
927	36171	2.40	1341.99	938.94
928	36174	3.01	404.69	287.84
929	36182	0.02	2265.02	1502.78
930	36183	16.19	1245.84	905.73
931	36184	0.27	547.47	367.50
932	36185	0.54	969.47	503.26
933	36211	0.05	83.00	48.44
934	36214	0.45	364.53	238.15
935	36218	0.04	486.65	316.67
936	36224	0.09	62.63	20.52
937	36225	10.73	1480.29	1007.59
938	36228	0.04	212.71	156.50
939	36232	7.12	5039.89	1882.73
940	36234	0.43	181.26	121.61
941	36235	8.49	955.72	694.50
942	36237	28.10	1739.03	1260.31
943	36239	0.04	228.91	169.26
944	36291	2.12	1433.14	708.54
945	36295	2.61	5554.80	1354.70
946	36517	4.75	9342.75	3136.54
947	36530	1.03	620.67	433.00
948	36534	5.91	1347.70	862.81
949	36536	0.05	742.67	377.77
950	36575	0.47	355.54	262.34
951	36579	26.86	3900.65	2048.59
952	36581	0.40	259.98	188.45
953	36599	0.07	1573.05	828.61
954	36600	0.02	1106.66	367.58
955	36616	0.05	492.03	321.12
956	36629	0.50	51.47	21.53
957	36630	20.86	772.74	522.30
958	36634	0.40	515.97	359.84
959	36636	0.27	481.98	342.14
960	36638	1.30	927.99	561.93

1	2.65	0.10	285	0.032	0.0116	0.066	6265	28.527 	1
